Year,Issue,Editnr,Totallids,Title,Lidnr,Alinea
"1998","619","304","720","HOOFDSTUK XIV komt te luiden:","1.","Een toegang van een rookcompartiment van een woning, niet gelegen in een woongebouw, of van een woongebouw ligt, opdat bij brand vanuit de woning of het woongebouw veilig het aansluitende terrein kan worden bereikt, aan een ruimte waardoor twee onafhankelijke vluchtmogelijkheden voeren; dit geldt niet voor een rookcompartiment met een gebruiksoppervlakte van ten hoogste 500 m"
"1998","619","305","720","HOOFDSTUK XIV komt te luiden:","2.","De toegang van een rookcompartiment mag liggen aan een ruimte waardoor één vluchtmogelijkheid voert, indien: a. de totale gebruiksoppervlakte van de rookcompartimenten, die op die ruimte zijn aangewezen, ten hoogste 500 mb. het rookcompartiment ten minste twee toegangen heeft die elk afzonderlijk voeren naar ten minste één onafhankelijke vluchtmogelijkheid, of c. de vluchtmogelijkheid een vluchtweg is."
"1998","619","306","720","HOOFDSTUK XIV komt te luiden:","3.","Op de vluchtweg die niet voert door een veiligheidstrappenhuis, is ten hoogste aangewezen 1500 m"
"1998","619","307","720","HOOFDSTUK XIV komt te luiden:","4.","Een toegang van een subbrandcompartiment ligt aan een ruimte waardoor twee onafhankelijke vluchtmogelijkheden voeren; de toegang van het subbrandcompartiment mag liggen aan een ruimte waardoor één vluchtmogelijkheid voert, indien: a. de totale gebruiksoppervlakte van de subbrandcompartimenten die op die ruimte zijn aangewezen, ten hoogste 500 mb. het subbrandcompartiment ten minste twee toegangen heeft die elk afzonderlijk voeren naar een onafhankelijke vluchtmogelijkheid, of c. de vluchtmogelijkheid voert door een vluchttrappenhuis en: 1°. dat trappenhuis een veiligheidstrappenhuis is, of 2°. op dat trappenhuis niet meer dan 1500 m"
"1998","619","308","720","HOOFDSTUK XIV komt te luiden:","1.","Een vluchtmogelijkheid van een woning met een gebruiksoppervlakte van meer dan 1000 m"
"1998","619","309","720","HOOFDSTUK XIV komt te luiden:","2.","Tussen twee onafhankelijke vluchtmogelijkheden is de weerstand tegen branddoorslag en brandoverslag, bepaald volgens NEN 6068, ten minste 20 minuten; dit voorschrift geldt niet ter plaatse van een vereiste toegang van een subbrand- of rookcompartiment."
"1998","619","310","720","HOOFDSTUK XIV komt te luiden:","3.","In een inwendige scheidingsconstructie tussen twee onafhankelijke vluchtmogelijkheden bevindt zich geen beweegbaar constructie-onderdeel anders dan een zelfsluitende deur; dit voorschrift geldt niet ter plaatse van een vereiste toegang van een subbrand- of rookcompartiment."
"1998","619","311","720","HOOFDSTUK XIV komt te luiden:","4.","De uitwendige scheidingsconstructie van een niet-besloten ruimte waardoor een vluchtmogelijkheid voert, heeft, opdat rook doeltreffend kan worden afgevoerd, niet-afsluitbare openingen waarmee een capaciteit voor de toevoer van verse lucht en de afvoer van rook wordt bewerkstelligd van ten minste 16·10"
"1998","619","312","720","HOOFDSTUK XIV komt te luiden:","5.","Het product van de permanente vuurbelasting en de netto-vloeroppervlakte van een veiligheidstrappenhuis is per bouwlaag ten hoogste 7000 MJ; de permanente vuurbelasting wordt bepaald volgens NEN 6090."
"1998","619","313","720","HOOFDSTUK XIV komt te luiden:","6.","Een vluchttrappenhuis waarbinnen een hoogteverschil van meer dan 12,5 m kan worden overbrugd, voldoet ten minste aan de voorschriften die van toepassing zijn op een ruimte, waardoor een vluchtweg voert."
"1998","619","314","720","HOOFDSTUK XIV komt te luiden:","1.","Een woning met een gebruiksoppervlakte van meer dan 1000 m"
"1998","619","315","720","HOOFDSTUK XIV komt te luiden:","2.","De loopafstand tussen een brandslangaansluiting van een droge blusleiding en een toegang van een rookcompartiment, aangewezen op die aansluiting, is ten hoogste 70 m."
"1998","619","316","720","HOOFDSTUK XIV komt te luiden:","1.","Indien niet is voldaan aan enig voorschrift, gegeven bij of krachtens de artikelen 3.1 tot en met 3.20, biedt een woning of woongebouw een mate van veiligheid die ten minste gelijk is aan de mate van veiligheid die is beoogd met het desbetreffende voorschrift, gegeven bij of krachtens die artikelen."
"1998","619","317","720","HOOFDSTUK XIV komt te luiden:","2.","Indien toepassing is gegeven aan het eerste lid en het desbetreffende voorschrift tevens valt te herleiden tot overwegingen van gezondheid of bruik baarheid, zijn die overwegingen daarbij in ten minste dezelfde mate in acht genomen."
"1998","619","318","720","HOOFDSTUK XIV komt te luiden:","1.","Een uitwendige scheidingsconstructie van een verblijfs-, toilet- of een badruimte van een woning of woongebouw is, ter beperking van het kunnen binnendringen van vocht, bepaald volgens NEN 2778, waterdicht; dit voorschrift geldt ook voor een constructie die de scheiding vormt tussen een verblijfs-, toilet- of badruimte en de kruipruimte, met inbegrip van de op die constructie aansluitende delen van andere constructies, voor zover die delen van invloed zijn op het voldoen van die constructie aan dit voorschrift."
"1998","619","319","720","HOOFDSTUK XIV komt te luiden:","2.","Een inwendige scheidingsconstructie van een verblijfs-, toilet- of een badruimte van een woning of een woongebouw, voorzover die constructie niet de scheiding vormt met een aangrenzende verblijfsruimte of met een aangrenzende toilet- of badruimte van een woning, een woongebouw of van een aangrenzende gebouw als bedoeld in artikel 1, vierde lid, is, bepaald volgens NEN 2778, waterdicht."
"1998","619","320","720","HOOFDSTUK XIV komt te luiden:","1.","Een woning of woongebouw heeft, ter voorkoming van een voor de gezondheid onaanvaardbare situatie, in en bij de woning of het woongebouw, een voorziening voor de afvoer van afvalwater en faecaliën; deze voorziening is aangesloten op het openbaar riool."
"1998","619","321","720","HOOFDSTUK XIV komt te luiden:","2.","De voorziening heeft een zodanige capaciteit dat elk op die voorziening aangesloten lozingstoestel binnen ten hoogste 5 minuten is geleegd."
"1998","619","322","720","HOOFDSTUK XIV komt te luiden:","3.","De voorziening is, bepaald volgens NEN 3215, lucht- en waterdicht."
"1998","619","323","720","HOOFDSTUK XIV komt te luiden:","1.","Een verblijfs-, toilet- en een badruimte van een woning of woongebouw hebben, ter beperking van het ontstaan van een voor de gezondheid nadelige kwaliteit van de binnenlucht, een voorziening voor luchtverversing."
"1998","619","324","720","HOOFDSTUK XIV komt te luiden:","2.","De voorziening voor luchtverversing van een verblijfsruimte heeft, bepaald volgens NEN 1087, een capaciteit van ten minste 0,7·10"
"1998","619","325","720","HOOFDSTUK XIV komt te luiden:","3.","De capaciteit van de voorziening voor luchtverversing is ten minste 21·10"
"1998","619","326","720","HOOFDSTUK XIV komt te luiden:","4.","Bij het bepalen van de capaciteit van de voorziening voor luchtverversing is: a. voor een woning uitgegaan van elke afzonderlijke verblijfsruimte, en b. voor een woongebouw uitgegaan van het totaal aan gemeenschappelijke verblijfsruimten dat op de voorziening is aangewezen."
"1998","619","327","720","HOOFDSTUK XIV komt te luiden:","5.","De voorziening voor luchtverversing heeft, bepaald volgens NEN 1087, een capaciteit van ten minste: a. 7·10b. 14·10"
"1998","619","328","720","HOOFDSTUK XIV komt te luiden:","6.","De luchtstroming van de toevoer van verse lucht vindt plaats vanuit de voorziening naar de verblijfs-, toilet- of de badruimte; de luchtstroming van de afvoer van binnenlucht vindt plaats vanuit de verblijfs-, toilet- of de badruimte naar de voorziening."
"1998","619","329","720","HOOFDSTUK XIV komt te luiden:","7.","De afvoer van binnenlucht uit een verblijfsruimte, waarin zich een opstelplaats voor een kooktoestel bevindt, en uit een toilet- of badruimte, vindt rechtstreeks naar buiten plaats."
"1998","619","330","720","HOOFDSTUK XIV komt te luiden:","8.","In de uitwendige scheidingsconstructie van een woning bevinden zich, opdat sterk verontreinigde binnenlucht snel kan worden afgevoerd, beweegbare constructie-onderdelen waarmee, bepaald volgens NEN 1087, in een verblijfsruimte een capaciteit aan luchtverversing kan worden bewerkstelligd van ten minste 3·10"
"1998","619","331","720","HOOFDSTUK XIV komt te luiden:","1.","Een besloten ruimte waarin zich de centrale meetapparatuur voor gas bevindt, een liftkooi, een liftschacht en een ruimte met een netto-inhoud van meer dan 3 m"
"1998","619","332","720","HOOFDSTUK XIV komt te luiden:","2.","De voorziening voor luchtverversing heeft, bepaald volgens NEN 1087, een capaciteit van ten minste: a. 2·10b. 6·10c. 0,1 m"
"1998","619","333","720","HOOFDSTUK XIV komt te luiden:","3.","De capaciteit van de voorziening voor luchtverversing van de liftschacht voldoet aan NEN-EN 81-1 of NEN-EN 81-2."
"1998","619","334","720","HOOFDSTUK XIV komt te luiden:","4.","De luchtstroming van de toevoer van verse lucht vindt, bepaald volgens NEN 1087, plaats vanuit de voorziening voor luchtverversing naar de besloten ruimte waarin zich de centrale meetapparatuur voor gas bevindt, de liftkooi, de liftschacht of de ruimte voor het opslaan van afval; de luchtstroming van de afvoer van binnenlucht vindt, bepaald volgens NEN 1087, plaats vanuit de besloten ruimte waarin zich de centrale meetapparatuur voor gas bevindt, de liftkooi, de liftschacht of de ruimte voor het opslaan van afval naar de voorziening voor luchtverversing; bij het bepalen van de luchtstroming blijven buiten beschouwing bouwwerken en andere daarmee gelijk te stellen belemmeringen, die op een ander perceel liggen."
"1998","619","335","720","HOOFDSTUK XIV komt te luiden:","5.","Een opening van de voorziening voor luchtverversing van een ruimte voor het opslaan van afval is niet-afsluitbaar."
"1998","619","336","720","HOOFDSTUK XIV komt te luiden:","6.","De toevoer van verse lucht naar een ruimte voor het opslaan van afval vindt rechtstreeks van buiten plaats; de toevoer van verse lucht naar een liftschacht vindt rechtstreeks of via de liftmachineruimte van buiten plaats."
"1998","619","337","720","HOOFDSTUK XIV komt te luiden:","7.","De afvoer van binnenlucht uit een liftschacht vindt rechtstreeks of via de liftmachineruimte naar buiten plaats; de afvoer van binnenlucht uit een ruimte voor het opslaan van afval vindt rechtstreeks naar buiten plaats."
"1998","619","338","720","HOOFDSTUK XIV komt te luiden:","1.","Een woning of woongebouw met een opstelplaats voor een verbrandingstoestel, niet zijnde een kooktoestel of een warmwatertoestel, welke toestellen een nominale belasting van ten hoogste 15 kW hebben, heeft, ter voorkoming van een onaanvaardbare ophoping van vergiftige of hinderlijke gassen, een voorziening voor de toevoer van verbrandingslucht en nabij die opstelplaats een voorziening voor de afvoer van rook."
"1998","619","339","720","HOOFDSTUK XIV komt te luiden:","2.","De voorziening voor de toevoer van verbrandingslucht voor een verbrandingstoestel met een nominale belasting van ten hoogste 130 kW heeft een capaciteit als aangegeven in tabel VII; bij een verbrandingstoestel met een belasting van meer dan 130 kW is de capaciteit zodanig dat de verbranding in het toestel doeltreffend plaatsvindt; op het bepalen van de capaciteit is NEN 1087 van overeenkomstige toepassing.   Tabel VII. Benodigde hoeveelheid verbrandingslucht"
"1998","619","340","720","HOOFDSTUK XIV komt te luiden:","3.","De voorziening voor de afvoer van rook voor een verbrandingstoestel met een nominale belasting van ten hoogste 130 kW heeft, bepaald volgens NEN 2757, een capaciteit als aangegeven in die norm; bij een verbrandingstoestel met een belasting van meer dan 130 kW is de capaciteit zodanig dat de afvoer van rook doeltreffend plaatsvindt."
"1998","619","341","720","HOOFDSTUK XIV komt te luiden:","4.","Op de inrichting van een voorziening voor de toevoer van verbrandingslucht is, wat de richting van de luchtstroming betreft, NEN 1087 van overeenkomstige toepassing; bij de toepassing van dit voorschrift blijven buiten beschouwing bouwwerken en daarmee gelijk te stellen belemmeringen, die op een ander perceel liggen."
"1998","619","342","720","HOOFDSTUK XIV komt te luiden:","5.","Op de inrichting van een voorziening voor de afvoer van rook, is, wat de richting van de stroming van de rook betreft NEN 2757 van toepassing; daarbij blijven buiten beschouwing bouwwerken en andere daarmee gelijk te stellen belemmeringen, die op een ander perceel liggen; voorts is op die inrichting, wat rookdoorlatendheid van een overdrukvoorziening en de waarborging van de werking betreft, die norm van toepassing."
"1998","619","343","720","HOOFDSTUK XIV komt te luiden:","6.","De voorziening voor de natuurlijke afvoer van rook is, ter voorkoming van het terugstromen van rook, voorzien van een goed functionerende kap."
"1998","619","344","720","HOOFDSTUK XIV komt te luiden:","1.","Een woning of woongebouw heeft, opdat kan worden beschikt over water, geschikt voor de menselijke consumptie en hygiëne, een voorziening voor drinkwater; de voorziening is aangesloten op het distributienet voor drinkwater."
"1998","619","345","720","HOOFDSTUK XIV komt te luiden:","2.","Een voorziening voor drinkwater voldoet ten minste aan artikel 5, eerste lid, onderdeel 2, van de Model-aansluitvoorwaarden voor drinkwater van de Vereniging van Exploitanten van Waterleidingbedrijven in Nederland."
"1998","619","346","720","HOOFDSTUK XIV komt te luiden:","1.","Een verblijfsruimte van een woning of woongebouw heeft, opdat daglicht in voldoende mate kan toetreden en met het oog op uitzicht naar buiten, bepaald volgens NEN 2057, een equivalente daglichtoppervlakte van ten minste 0,5 m"
"1998","619","347","720","HOOFDSTUK XIV komt te luiden:","2.","Bij het bepalen van de equivalente daglichtoppervlakte blijven buiten beschouwing bouwwerken en daarmee gelijk te stellen belemmeringen die zich niet bevinden op het perceel waarop de woning of het woongebouw ligt; voorts blijven buiten beschouwing daglichtopeningen in een uitwendige scheidingsconstructie, voor zover die openingen, gemeten loodrecht op die openingen, zijn gelegen op een afstand van minder dan 2 m van de perceelsgrens; indien het perceel waarop de woning of het woongebouw is gelegen, grenst aan een openbare weg, openbaar water of openbaar groen, mag de afstand zijn aangehouden tot het hart van die weg, dat water of dat groen; bij het bepalen van de equivalente daglichtoppervlakte is de in rekening te brengen belemmeringshoek α per te onderscheiden segment ten minste 25°."
"1998","619","348","720","HOOFDSTUK XIV komt te luiden:","1.","Indien niet is voldaan aan enig voorschrift, gegeven bij of krachtens de artikelen 3.22 tot en met 3.31, biedt een woning of woongebouw een mate van gezondheid die ten minste gelijk is aan de mate van gezondheid die is beoogd met het desbetreffende voorschrift, gegeven bij of krachtens die artikelen."
"1998","619","349","720","HOOFDSTUK XIV komt te luiden:","2.","Indien toepassing is gegeven aan het eerste lid en het desbetreffende voorschrift tevens valt te herleiden tot overwegingen van veiligheid of bruikbaarheid, zijn die overwegingen daarbij in ten minste dezelfde mate in acht genomen."
"1998","619","350","720","HOOFDSTUK XIV komt te luiden:","1.","Het totaal aan verblijfsruimten van een woning heeft, opdat daarin de voor het wonen kenmerkende activiteiten kunnen plaatsvinden, een vloeroppervlakte van ten minste 14 m"
"1998","619","351","720","HOOFDSTUK XIV komt te luiden:","2.","Een gedeelte van de vloeroppervlakte van het totaal aan verblijfsruimten van een woning, gelegen in een woongebouw, mag deel uitmaken van één of meer gemeenschappelijke verblijfsruimten van het woongebouw, mits elke afzonderlijke woning ten minste 10 m"
"1998","619","352","720","HOOFDSTUK XIV komt te luiden:","3.","De hoogte boven de vloeroppervlakte van een verblijfsruimte is ten minste 2,1 m; ten minste één verblijfsruimte, gelegen binnen de woning, heeft een vloeroppervlakte van 7,5 m"
"1998","619","353","720","HOOFDSTUK XIV komt te luiden:","4.","Een verblijfsruimte binnen de woning, is vanaf de toegang van de woning bereikbaar zonder dat een toilet-, bad- of technische ruimte of de bergruimte, niet gelegen in de woning, behoeft te worden betreden."
"1998","619","354","720","HOOFDSTUK XIV komt te luiden:","5.","Een gemeenschappelijk verblijfsruimte is, opdat die ruimte onbelemmerd en beschut kan worden bereikt, vanaf de toegangen van de woningen, aangewezen op die ruimte, uitsluitend bereikbaar door één of meer besloten gemeenschappelijke verkeersruimten."
"1998","619","355","720","HOOFDSTUK XIV komt te luiden:","1.","Tot een woning behoort, opdat sanitaire handelingen kunnen worden verricht, ten minste één afsluitbare toiletruimte; indien de toiletruimte van een woning, gelegen in een woongebouw, buiten de woning ligt, heeft het woongebouw voor elke gebruiksoppervlakte van 165 m"
"1998","619","356","720","HOOFDSTUK XIV komt te luiden:","2.","De toiletruimte heeft een vloeroppervlakte van ten minste 0,64 m"
"1998","619","357","720","HOOFDSTUK XIV komt te luiden:","3.","Een toiletruimte heeft, indien deze binnen de woning ligt, ten minste: a. één toiletpot, aangesloten op de voorziening voor afvalwater en faecaliën, en b. één waterspoelinrichting, aangesloten op de voorziening voor drinkwater."
"1998","619","358","720","HOOFDSTUK XIV komt te luiden:","4.","Een gemeenschappelijke toiletruimte is, opdat die ruimte onbelemmerd en beschut kan worden bereikt, vanaf de toegangen van de woningen, aangewezen op die ruimte, uitsluitend bereikbaar door één of meer besloten gemeenschappelijke verkeersruimten."
"1998","619","359","720","HOOFDSTUK XIV komt te luiden:","1.","Een badruimte van een woning of woongebouw heeft een vloeroppervlakte van ten minste 0,36 m"
"1998","619","360","720","HOOFDSTUK XIV komt te luiden:","2.","Een badruimte heeft ten minste: a. één bad, douche of één wastafel, aangesloten op de voorziening voor afvalwater en faecaliën, en b. één kraan boven het bad, de douche of de wastafel, aangesloten op de voorziening voor drinkwater."
"1998","619","361","720","HOOFDSTUK XIV komt te luiden:","3.","Een badruimte, mag, opdat de gebruiksoppervlakte van de woning of het woongebouw doelmatig kan worden benut, zijn samengevoegd met een toiletruimte; de vloeroppervlakte van de samengevoegde ruimte is ten minste 1 m"
"1998","619","362","720","HOOFDSTUK XIV komt te luiden:","1.","Tot een woning behoren, opdat spijzen kunnen worden bereid, een aanrecht en een opstelplaats voor een kooktoestel; voor zover deze binnen de woning liggen, bevinden het aanrecht en de opstelplaats zich in een verblijfsruimte; het aanrecht en de opstelplaats bevinden zich niet op de vloeroppervlakte van 7,5 m"
"1998","619","363","720","HOOFDSTUK XIV komt te luiden:","2.","Het aanrecht heeft, gemeten langs de voorzijde, een lengte van ten minste 0,7 m en een breedte van ten minste 0,4 m; een gemeenschappelijk aanrecht heeft een lengte van ten minste 1,5 m en een breedte van ten minste 0,5 m."
"1998","619","364","720","HOOFDSTUK XIV komt te luiden:","3.","Het aanrecht is, indien dat binnen de woning ligt, voorzien van ten minste: a. één spoelbak, aangesloten op de voorziening voor afvalwater en faecaliën, en b. één kraan boven de spoelbak, aangesloten op de voorziening voor drinkwater."
"1998","619","365","720","HOOFDSTUK XIV komt te luiden:","4.","De opstelplaats voor een kooktoestel heeft een vloeroppervlakte van ten minste 0,4 m x 0,4 m."
"1998","619","366","720","HOOFDSTUK XIV komt te luiden:","1.","Tot een woning behoort, opdat verwarmingsapparatuur kan worden geplaatst, ten minste één opstelplaats voor een stooktoestel; dit geldt niet voor een woning, aangesloten op het distributienet van de stadsverwarming of op een andere voorziening voor de verwarming van meer dan één woning; de opstelplaats ligt in een afzonderlijke besloten gemeenschappelijke stookruimte, indien een woning binnen een woongebouw is aangesloten op een gemeenschappelijke voorziening voor verwarming; de opstelplaats ligt niet in een besloten ruimte waardoor een vluchtweg voert; de opstelplaats ligt, indien deze is bestemd voor open verbrandingsapparatuur, ook niet in een toilet- of badruimte."
"1998","619","367","720","HOOFDSTUK XIV komt te luiden:","2.","De afmetingen van de gemeenschappelijke stookruimte zijn afgestemd op de daarin te plaatsen verwarmingsapparatuur."
"1998","619","368","720","HOOFDSTUK XIV komt te luiden:","3.","Een opstelplaats voor verwarmingsapparatuur met een gezamenlijke nominale belasting van meer dan 160 kW, ligt in een afzonderlijke stookruimte; de afmetingen van de stookruimte zijn afgestemd op de daarin geplaatste verbrandingsapparatuur."
"1998","619","369","720","HOOFDSTUK XIV komt te luiden:","1.","Indien niet is voldaan aan enig voorschrift, gegeven bij of krachtens de artikelen 3.33 tot en met 3.37, biedt een woning of woongebouw een mate van bruikbaarheid die ten minste gelijk is aan de mate van bruikbaarheid die is beoogd met het desbetreffende voorschrift, gegeven bij of krachtens die artikelen."
"1998","619","370","720","HOOFDSTUK XIV komt te luiden:","2.","Indien toepassing is gegeven aan het eerste lid en het desbetreffende voorschrift tevens valt te herleiden tot overwegingen van veiligheid of gezondheid, zijn die overwegingen daarbij in ten minste dezelfde mate in acht genomen."
"1998","619","371","720","HOOFDSTUK XIV komt te luiden:","1.","Een uiterste grenstoestand van een bouwconstructie van een woonwagen en van de fundering die op een standplaats ten behoeve van een woonwagen aanwezig is, is, opdat die woonwagen en fundering duurzaam bestand zijn tegen de daarop werkende krachten, bij de fundamentele belastingscombinaties, bedoeld in NEN 6702, niet overschreden; bij de bepaling van de fundamentele belastingscombinaties is voor de fundering voorts uitgegaan van: a. een laststelsel, bestaande uit twee verticale, evenwijdige lijnlasten die elk een rekenwaarde hebben ter grootte van 6,8 kN/m en een lengte van 15 m, en die op een afstand van ten minste 2,5 m en ten hoogste 3 m van elkaar liggen; voor de lijnlasten is uitgegaan van een rekenwaarde ter grootte van 7,3 kN/m, indien de standplaats ligt in een onbebouwd gebied I als bedoeld in NEN 6702; b. een puntlast met een rekenwaarde van 50 kN, die als vrije belasting als bedoeld in NEN 6702, in rekening is gebracht, en c. de rekenwaarde van het eigen gewicht van de fundering."
"1998","619","372","720","HOOFDSTUK XIV komt te luiden:","2.","Het niet-overschrijden van een uiterste grenstoestand is bepaald volgens: a. NEN 6710 of NEN 6770, indien de bouwconstructie is vervaardigd van metaal als bedoeld in die normen; b. NEN 6720 of NEN 6790, indien de bouwconstructie is vervaardigd van steenachtig materiaal als bedoeld in die normen; c. NEN 6760, indien de bouwconstructie is vervaardigd van hout als bedoeld in die norm;  d. NEN 2608, indien de bouwconstructie is vervaardigd van glas als bedoeld in die norm, of e. NEN 6707, indien de bouwconstructie de bevestiging van dakbedekking is als bedoeld in die norm."
"1998","619","373","720","HOOFDSTUK XIV komt te luiden:","1.","Een standplaats heeft, opdat op veilige wijze kan worden beschikt over energie, een voorziening voor elektriciteit die kan worden aangesloten op het distributienet van elektriciteit."
"1998","619","374","720","HOOFDSTUK XIV komt te luiden:","2.","Deze voorziening heeft in de meterruimte ten minste één aansluitmogelijkheid voor aansluiting op het distributienet van elektriciteit."
"1998","619","375","720","HOOFDSTUK XIV komt te luiden:","3.","Een woonwagen heeft een voorziening voor elektriciteit die is aangesloten op de voorziening voor elektriciteit van de standplaats."
"1998","619","376","720","HOOFDSTUK XIV komt te luiden:","4.","Een voorziening voor elektriciteit voldoet ten minste aan artikel 5, eerste lid, onderdeel 2, van de Model-aansluitvoorwaarden voor elektrische energie van EnergieNed."
"1998","619","377","720","HOOFDSTUK XIV komt te luiden:","1.","Een standplaats heeft, opdat op veilige wijze kan worden beschikt over energie, een voorziening voor gas die kan worden aangesloten op het distributienet voor gas."
"1998","619","378","720","HOOFDSTUK XIV komt te luiden:","2.","Een woonwagen heeft een voorziening voor gas die is aangesloten op de voorziening voor gas van de standplaats."
"1998","619","379","720","HOOFDSTUK XIV komt te luiden:","3.","Een standplaats of woonwagen behoeft geen voorziening te hebben, indien de standplaats of de woonwagen is aangesloten op het distributienet van de stadsverwarming of op een andere voorziening die is bestemd voor de verwarming van meer dan één woonwagen."
"1998","619","380","720","HOOFDSTUK XIV komt te luiden:","4.","Een voorziening voor gas voldoet ten minste aan artikel 5, eerste lid, onderdeel 2, van de Model-aansluitvoorwaarden voor gas van EnergieNed."
"1998","619","381","720","HOOFDSTUK XIV komt te luiden:","1.","De voorziening voor gas heeft, opdat gas kan worden betrokken, in de meterruimte ten minste één aansluitmogelijkheid voor aansluiting op het distributienet van gas."
"1998","619","382","720","HOOFDSTUK XIV komt te luiden:","2.","De voorziening voor gas heeft, opdat op gas gestookte verbrandingstoestellen op die voorziening kunnen worden aangesloten, ten minste één aansluitpunt ter plaatse van: a. de opstelplaats voor een kooktoestel; b. de opstelplaats voor een stooktoestel, en c. de opstelplaats voor een warmwatertoestel."
"1998","619","383","720","HOOFDSTUK XIV komt te luiden:","3.","Het aansluitpunt, bedoeld in het tweede lid, onder c, vervalt indien op het aansluitpunt, bedoeld in dat lid, onder b, een samengevoegd stook- en warmwatertoestel wordt aangesloten."
"1998","619","384","720","HOOFDSTUK XIV komt te luiden:","1.","Materiaal, toegepast ter plaatse van of in de nabijheid van een stookplaats van een woonwagen, is, ter beperking van het ontstaan van een brandgevaarlijke situatie, bepaald volgens NEN 6064, onbrandbaar, indien: a. ter plaatse van of in de nabijheid van die stookplaats een intensiteit van de warmtestraling, bepaald volgens NEN 6061, kan optreden van meer dan 2 kW/mb. in het materiaal een temperatuur, bepaald volgens NEN 6061, kan optreden van meer dan 363 K."
"1998","619","385","720","HOOFDSTUK XIV komt te luiden:","2.","Een voorziening voor de afvoer van rook is, bepaald volgens NEN 6062, brandveilig; materiaal waaruit deze voorziening is samengesteld, is, indien in dat materiaal een temperatuur, bepaald volgens NEN 6062, kan optreden van meer dan 363 K, bepaald volgens NEN 6064, onbrandbaar."
"1998","619","386","720","HOOFDSTUK XIV komt te luiden:","3.","Een dak van een woonwagen is, bepaald volgens NEN 6063, niet brandgevaarlijk."
"1998","619","387","720","HOOFDSTUK XIV komt te luiden:","1.","De bijdrage tot brandvoortplanting van een constructie-onderdeel: a. van een woonwagen, uitgezonderd het dak, is, ter beperking van het zich snel kunnen ontwikkelen van brand, bepaald volgens NEN 6065, ten hoogste gelijk aan klasse 4; b. zijnde een vloer of een tredevlak is, bepaald volgens NEN 1775, ten hoogste gelijk aan klasse T3."
"1998","619","388","720","HOOFDSTUK XIV komt te luiden:","2.","Voor ten hoogste 5% van de totale oppervlakte van constructie-onderdelen van elke afzonderlijke ruimte van een woonwagen geldt geen eis voor de bijdrage tot brandvoortplanting."
"1998","619","389","720","HOOFDSTUK XIV komt te luiden:","1.","De rookproductie van een constructie-onderdeel van een woonwagen, toegekeerd naar een besloten ruimte, heeft, ter beperking van het zich snel kunnen ontwikkelen van rook, bepaald volgens NEN 6066, een rookdichtheid van ten hoogste 10 m"
"1998","619","390","720","HOOFDSTUK XIV komt te luiden:","2.","Voor ten hoogste 5% van de totale oppervlakte aan constructie-onderdelen van de zijden, toegekeerd naar een besloten ruimte, geldt geen eis voor de rookproductie."
"1998","619","391","720","HOOFDSTUK XIV komt te luiden:","1.","Indien niet is voldaan aan enig voorschrift, gegeven bij of krachtens de artikelen 4.1 tot en met 4.9, biedt een woonwagen of een standplaats een mate van veiligheid die ten minste gelijk is aan de mate van veiligheid die is beoogd met het desbetreffende voorschrift, gegeven bij of krachtens die artikelen."
"1998","619","392","720","HOOFDSTUK XIV komt te luiden:","2.","Indien toepassing is gegeven aan het eerste lid en het desbetreffende voorschrift tevens valt te herleiden tot overwegingen van gezondheid, bruikbaarheid of energiezuinigheid, zijn die overwegingen daarbij in ten minste dezelfde mate in acht genomen."
"1998","619","393","720","HOOFDSTUK XIV komt te luiden:","1.","De factor van de temperatuur van de binnenoppervlakte van een uitwendige scheidingsconstructie van een woonwagen, is, ter beperking van vorming van allergenen, bepaald volgens NEN 2778, ten minste 0,65."
"1998","619","394","720","HOOFDSTUK XIV komt te luiden:","2.","De factor van de temperatuur van de binnenoppervlakte is niet van toepassing op deuren, ramen en kozijnen en daarmee gelijk te stellen constructie-onderdelen."
"1998","619","395","720","HOOFDSTUK XIV komt te luiden:","3.","De wateropname van een constructie die de scheiding vormt tussen een toiletruimte en een aangrenzende besloten ruimte, de buitenlucht, de grond of het water is, ter beperking van het vanuit de toiletruimte kunnen binnendringen van vocht in die constructie, aan de oppervlakte, toegekeerd naar de toiletruimte, tot een hoogte van 1,2 m boven de vloer van die ruimte, bepaald volgens NEN 2778, gemiddeld ten hoogste 0,01 kg/(m"
"1998","619","396","720","HOOFDSTUK XIV komt te luiden:","1.","Een standplaats heeft, ter voorkoming van een voor de gezondheid onaanvaardbare situatie, een voorziening voor de afvoer van afvalwater en faecaliën, die kan worden aangesloten op het openbaar riool."
"1998","619","397","720","HOOFDSTUK XIV komt te luiden:","2.","Een woonwagen heeft, ter voorkoming van een voor de gezondheid onaanvaardbare situatie, een voorziening voor de afvoer van afvalwater en faecaliën, die is aangesloten op de voorziening voor de afvoer van afvalwater en faecaliën van de standplaats."
"1998","619","398","720","HOOFDSTUK XIV komt te luiden:","3.","De voorzieningen hebben ten minste één aansluitpunt ter plaatse van een lozingstoestel, alsmede ter plaatse van de opstelplaats voor wasapparatuur."
"1998","619","399","720","HOOFDSTUK XIV komt te luiden:","4.","De voorzieningen hebben een capaciteit die ten minste gelijk is aan de belasting van die voorziening; de belasting en de capaciteit zijn bepaald volgens NEN 3215."
